Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
37,D-076,551820,2024,Acura,MDX,W/A-SPEC PACKAGE,SILVER,26781,Yes,4.4,2026-07-17,D,39200.0
35,D-237,554725,2020,Acura,MDX,7-PASSENGER,WHITE,32963,Yes,4.6,2026-07-17,D,24200.0
43,D-118,551475,2014,Acura,MDX,TECH/ENTERTAINME,BLACK,132477,Yes,3.8,2026-07-17,D,6000.0
36,X-009,550215,2012,Acura,MDX,TECH PKG,BLACK,171031,Yes,0.5,2026-07-17,X,650.0
37,D-233,554720,2022,Acura,RDX,W/TECHNOLOGY PAC,BLACK,46631,Yes,4.3,2026-07-17,D,25800.0
0,O-008,557402,2021,Acura,RDX,W/A-SPEC PACKAGE,WHITE,71323,No,"",2026-07-17,O,22955.0
34,D-106,554129,2021,Acura,RDX,W/TECHNOLOGY PAC,WHITE,51159,Yes,4.7,2026-07-17,D,26600.0
37,D-240,555051,2021,Acura,RDX,W/TECHNOLOGY PAC,WHITE,68963,Yes,3.7,2026-07-17,D,22000.0
40,A-121,554398,2014,Acura,RDX,TECH PKG,GRAY,43793,Yes,3.9,2026-07-17,A,12000.0
46,C-098,554516,2010,Acura,TL,Tech,BURGUNDY,179534,Yes,3.0,2026-07-17,C,1200.0
44,B-001,552326,2008,Acura,TL,4DR SDN AUTO,WHITE,348146,Yes,3.0,2026-07-17,B,650.0
46,A-142,554396,2018,Acura,TLX,W/TECHNOLOGY PKG,WHITE,141831,Yes,3.2,2026-07-17,A,11800.0
22,F-097,554237,2012,Acura,TSX,4DR SDN I4 AUTO,WHITE,200444,No,"",2026-07-17,F,2400.0
37,X-030,542610,2018,Alfa Romeo,Stelvio,Ti Sport,BLACK,119531,Yes,2.4,2026-07-17,X,3200.0
37,F-249,544351,2016,Audi,A3,1.8T PREMIUM,SILVER,82451,Yes,3.5,2026-07-17,F,4900.0
22,B-098,553486,2021,Audi,A4,SEDAN PREMIUM,BLACK,73416,No,"",2026-07-17,B,14200.0
44,E-086,555176,2013,Audi,A4,Premium Plus,BLACK,115077,Yes,3.1,2026-07-17,E,3200.0
24,D-318,554510,2009,Audi,A4,2.0T,BLACK,108615,No,"",2026-07-17,D,800.0
35,A-130,554422,2019,Audi,A6,Premium Plus,WHITE,44316,Yes,4.5,2026-07-17,A,22300.0
38,F-254,554048,2018,Audi,A6,Premium Plus,WHITE,86193,Yes,4.5,2026-07-17,F,11600.0
38,D-125,553958,2016,Audi,A6,2.0T PREMIUM PLUS,WHITE,94632,Yes,3.0,2026-07-17,D,7400.0
32,A-147,554829,2016,Audi,A8,L,WHITE,118692,Yes,4.8,2026-07-17,A,12600.0
22,B-136,554246,2019,Audi,e-tron,Prestige,GRAY,63059,No,"",2026-07-17,B,16000.0
22,B-117,552556,2022,Audi,Q3,Premium,BLUE,75103,No,"",2026-07-17,B,15800.0
33,A-069,554216,2020,Audi,Q3,Premium,GRAY,47305,Yes,4.5,2026-07-17,A,17500.0
35,A-227,554590,2023,Audi,Q3 S-Line,PREMIUM PL,WHITE,44680,Yes,4.3,2026-07-17,A,21800.0
22,B-100.6,555085,2021,Audi,Q5,PRESTIGE,SILVER,61592,No,"",2026-07-17,B,20800.0
33,A-226,554587,2019,Audi,Q5,Premium Plus,WHITE,39170,Yes,3.0,2026-07-17,A,17800.0
22,F-069,553780,2012,Audi,Q5,2.0T PREMIUM PLUS,WHITE,159166,No,"",2026-07-17,F,1600.0
33,D-164,552424,2017,Audi,Q7,"",BLUE,128471,Yes,4.6,2026-07-17,D,5600.0
41,C-299,547662,2015,Audi,Q7,"",BLUE,121303,Yes,3.6,2026-07-17,C,3400.0
22,B-115,552477,2019,Audi,Q8,Premium Plus,BLACK,57641,No,"",2026-07-17,B,23400.0
39,D-171,554238,2021,Audi,S4,Premium Plus,WHITE,63629,Yes,4.5,2026-07-17,D,25000.0
33,B-040,554254,2022,Audi,S5,SPORTBACK PREMIUM,GRAY,40807,Yes,3.0,2026-07-17,B,36500.0
37,A-036,553902,2019,Audi,S5,SPORTBACK PREMIUM,WHITE,49081,Yes,4.2,2026-07-17,A,27800.0
38,A-032,553906,2018,Audi,S5,SPORTBACK PRESTIG,WHITE,86557,Yes,4.4,2026-07-17,A,17600.0
22,B-084,555083,2022,Audi,SQ7,Prestige,GRAY,69738,No,"",2026-07-17,B,37600.0
40,A-066,553898,2025,BMW,2-Series,230i,RED,13912,Yes,4.5,2026-07-17,A,33400.0
39,A-023,553912,2021,BMW,3-Series,330i,WHITE,115733,Yes,4.1,2026-07-17,A,16100.0
22,B-100.7,555084,2021,BMW,3-Series,M340I XDRIV,WHITE,50263,No,"",2026-07-17,B,36400.0
38,B-015,551388,2020,BMW,3-Series,330i,BLUE,53419,Yes,3.9,2026-07-17,B,17000.0
34,A-156,555091,2018,BMW,3-Series,330i,SILVER,90384,Yes,4.5,2026-07-17,A,9400.0
39,D-192,554420,2017,BMW,3-Series,330i,WHITE,110673,Yes,3.2,2026-07-17,D,7600.0
22,B-181,554679,2016,BMW,3-Series,328i,BLACK,93067,No,"",2026-07-17,B,6600.0
33,C-096,555120,2016,BMW,3-Series,328i,BLACK,129512,Yes,3.0,2026-07-17,C,5000.0
22,B-170,554636,2016,BMW,3-Series,340i,BLUE,118878,No,"",2026-07-17,B,16200.0
22,B-100.3,555060,2015,BMW,3-Series,320i,BLACK,287548,No,"",2026-07-17,B,1100.0
22,D-284,555019,2015,BMW,3-Series,328i,BLUE,109607,No,"",2026-07-17,D,4800.0
22,B-146,554322,2013,BMW,3-Series,328I XDRIVE,RED,156128,No,"",2026-07-17,B,2500.0
9,X-077,554140,2005,BMW,3-Series,325Ci,BLUE,135387,No,"",2026-07-17,X,800.0
8,X-102,555299,2023,BMW,4-Series,430i,BLUE,74618,No,"",2026-07-17,X,17000.0
36,E-113,555178,2021,BMW,4-Series,430I XDRIVE,BLACK,16924,Yes,4.0,2026-07-17,E,32600.0
37,A-071,555092,2018,BMW,4-Series,430i,BLACK,65950,Yes,4.0,2026-07-17,A,15200.0
33,A-035,553903,2023,BMW,5-Series,530i,BLUE,21977,Yes,4.6,2026-07-17,A,34800.0
31,A-230,554841,2023,BMW,5-Series,540i,WHITE,69391,Yes,4.8,2026-07-17,A,31800.0
35,A-033,553905,2019,BMW,5-Series,530I XDRIVE,SILVER,75141,Yes,3.8,2026-07-17,A,15800.0
30,X-017,552677,2018,BMW,5-Series,530I XDRIVE,BLACK,83919,Yes,0.5,2026-07-17,X,5700.0
41,A-143,554389,2014,BMW,5-Series,535i,BLACK,115285,Yes,3.7,2026-07-17,A,9400.0
37,X-008,549585,2013,BMW,5-Series,528i,WHITE,145538,Yes,0.5,2026-07-17,X,700.0
22,E-208,553875,2003,BMW,7-Series,760Li,BLACK,108300,No,"",2026-07-17,E,700.0
34,Q-001,553303,2024,BMW,i4,eDrive35,BLACK,32526,Yes,4.5,2026-07-17,Q,28000.0
38,A-080,550303,2023,BMW,iX,xDrive50,GRAY,64841,Yes,4.7,2026-07-17,A,34000.0
22,F-071,553821,2015,BMW,M4,2DR CPE,GREEN,62355,No,"",2026-07-17,F,35300.0
38,A-044,554279,2019,BMW,X1,XDrive28i,SILVER,102608,Yes,4.3,2026-07-17,A,8700.0
44,A-049,553899,2014,BMW,X1,sDrive28i,WHITE,86515,Yes,3.3,2026-07-17,A,5200.0
34,A-034,553904,2024,BMW,X3,sDrive30i,BLACK,31914,Yes,4.6,2026-07-17,A,32400.0
36,D-104,549234,2017,BMW,X3,sDrive28i,BLACK,92935,Yes,3.0,2026-07-17,D,4000.0
22,B-258,554728,2017,BMW,X3,XDrive28i,BLACK,97790,No,"",2026-07-17,B,6400.0
32,F-228,552801,2025,BMW,X4,M40i,BLUE,12899,Yes,4.9,2026-07-17,F,54000.0
35,F-239,555235,2020,BMW,X4,XDrive30i,WHITE,90919,Yes,4.6,2026-07-17,F,18000.0
37,E-112,553774,2020,BMW,X5,XDrive40i,BLUE,133324,Yes,4.5,2026-07-17,E,16200.0
33,E-052,554731,2019,BMW,X5,XDrive40i,WHITE,66219,Yes,4.9,2026-07-17,E,22800.0
22,B-154,554573,2012,BMW,X5,35I,BLACK,100862,No,"",2026-07-17,B,3800.0
5,P-021,554817,2023,BMW,X6,XDrive40i,GRAY,37063,No,"",2026-07-17,P,48500.0
41,A-092,554283,2021,BMW,X7,M50I,WHITE,86033,Yes,3.6,2026-07-17,A,32800.0
39,F-005,553166,2020,BMW,X7,XDrive40i,BLACK,64793,Yes,4.4,2026-07-17,F,22400.0
36,A-231,555139,2020,Buick,Enclave,Avenir,GRAY,20592,Yes,4.2,2026-07-17,A,26000.0
37,D-247,555035,2014,Buick,Enclave,Premium,GOLD,108014,Yes,4.2,2026-07-17,D,7600.0
5,X-087,554591,2010,Buick,Enclave,CXL W/1XL,GOLD,149154,No,"",2026-07-17,X,650.0
58,A-004,554921,2008,Buick,Enclave,CXL,BROWN,164260,Yes,3.0,2026-07-17,A,1000.0
22,F-091,553857,2021,Buick,Encore,Preferred,SILVER,116969,No,"",2026-07-17,F,4400.0
36,B-322,553237,2015,Buick,Encore,Convenience,WHITE,120167,Yes,3.1,2026-07-17,B,2400.0
32,B-252,554533,2023,Buick,Encore GX,Preferred,GRAY,36210,Yes,3.9,2026-07-17,B,15800.0
21,B-248,554607,2017,Buick,Envision,Essence,RED,99148,No,"",2026-07-17,B,8100.0
22,C-215,554070,2014,Buick,LaCrosse,Leather,BLUE,152834,No,"",2026-07-17,C,800.0
61,D-187,554403,2013,Buick,Regal,TURBO PREMIUM,BLACK,257767,Yes,3.0,2026-07-17,D,700.0
53,E-011,554930,2011,Buick,Regal,CXL RL1,BLUE,172095,Yes,3.0,2026-07-17,E,650.0
29,B-266,553964,2017,Buick,Verano,Sport Touring,WHITE,119746,Yes,"",2026-07-17,B,5400.0
40,A-096,554388,2018,Cadillac,CT6,Luxury,BLUE,95757,Yes,4.5,2026-07-17,A,14200.0
22,F-253,554049,2011,Cadillac,CTS,SEDAN LUXURY,WHITE,158918,No,"",2026-07-17,F,2800.0
21,F-168,554910,2008,Cadillac,DTS,W/1SC,SILVER,89210,No,"",2026-07-17,F,2000.0
34,E-164,555276,2018,Cadillac,Escalade,Luxury,WHITE,33350,Yes,4.5,2026-07-17,E,32400.0
40,A-093,551301,2018,Cadillac,Escalade,Luxury,WHITE,127784,Yes,3.7,2026-07-17,A,16000.0
44,A-100,549611,2017,Cadillac,Escalade,Luxury,BLACK,104411,Yes,3.1,2026-07-17,A,15500.0
8,X-082,554224,1998,Cadillac,Seville,STS,WHITE,80926,No,"",2026-07-17,X,650.0
22,D-308,554099,2013,Cadillac,SRX,Base,BLACK,178384,No,"",2026-07-17,D,700.0
22,F-025,554888,2010,Cadillac,SRX,LUXURY COLLECTIO,WHITE,137923,No,"",2026-07-17,F,2000.0
22,C-068,552972,2010,Cadillac,SRX,LUXURY COLLECTIO,GOLD,140505,No,"",2026-07-17,C,1000.0
8,X-079,554178,2008,Cadillac,STS,W/1SA,BLACK,176112,No,"",2026-07-17,X,650.0
22,B-182,554680,2025,Cadillac,XT4,PREMIUM LUXU,BLACK,17369,No,"",2026-07-17,B,34400.0
37,A-153,554867,2019,Cadillac,XT4,PREMIUM LUXU,WHITE,133660,Yes,4.4,2026-07-17,A,8800.0
35,D-086,552427,2025,Cadillac,XT6,PREMIUM LUXU,WHITE,19368,Yes,3.9,2026-07-17,D,38400.0
39,A-028,553908,2021,Cadillac,XT6,Premium Luxury,WHITE,95122,Yes,4.4,2026-07-17,A,19400.0
10,X-093,554454,2008,Chevrolet,Avalanche,LTZ,BLUE,152467,No,"",2026-07-17,X,800.0
41,A-189,555356,2018,Chevrolet,Camaro,1LT,GRAY,103089,Yes,3.0,2026-07-17,A,6000.0
41,A-232,555138,2017,Chevrolet,Camaro,1LT,WHITE,91893,Yes,3.0,2026-07-17,A,12300.0
22,B-097,553150,2014,Chevrolet,Camaro,SS,YELLOW,115847,No,"",2026-07-17,B,15000.0
22,C-282,554523,2013,Chevrolet,Camaro,LS,BLACK,93082,No,"",2026-07-17,C,5800.0
8,X-104,555302,2010,Chevrolet,Camaro,2LT,SILVER,1,No,"",2026-07-17,X,800.0
47,D-151,553975,2014,Chevrolet,Captiva Sport,FLEET,BLUE,162539,Yes,2.8,2026-07-17,D,900.0
33,E-165,555280,2023,Chevrolet,Colorado,Z71,BLACK,54326,Yes,4.5,2026-07-17,E,30500.0
26,P-010,551367,2021,Chevrolet,Colorado, WORK TR,WHITE,269320,Yes,4.2,2026-07-17,P,5000.0
36,C-080,554179,2019,Chevrolet,Colorado,ZR2,BLUE,37119,Yes,4.7,2026-07-17,C,29000.0
22,B-257,554660,2018,Chevrolet,Colorado, WORK TR,GRAY,160705,No,"",2026-07-17,B,5500.0
36,A-180,554932,2016,Chevrolet,Colorado, Z71,WHITE,169356,Yes,3.0,2026-07-17,A,8600.0
42,C-108,554490,2015,Chevrolet,Colorado, LT,RED,150725,Yes,3.6,2026-07-17,C,7800.0
40,E-106,551964,2015,Chevrolet,Colorado,Z71,BLACK,142812,Yes,3.7,2026-07-17,E,10000.0
39,E-220,555223,2008,Chevrolet,Colorado,LS,RED,56718,Yes,2.8,2026-07-17,E,6400.0
30,A-109,554421,2023,Chevrolet,Corvette,1LT,BLUE,25092,Yes,4.5,2026-07-17,A,56800.0
21,F-014,554414,2014,Chevrolet,Corvette,STINGRAY Z5,WHITE,70606,No,"",2026-07-17,F,26000.0
21,F-032,555246,2005,Chevrolet,Corvette,2DR CPE,BLACK,126274,No,"",2026-07-17,F,8900.0
37,D-189,554405,2012,Chevrolet,Cruze,Eco,SILVER,112759,Yes,3.6,2026-07-17,D,1000.0
22,C-075,554033,2012,Chevrolet,Cruze,LS,SILVER,99581,No,"",2026-07-17,C,1700.0
28,B-225,554868,2026,Chevrolet,Equinox,LT,WHITE,7726,Yes,5.0,2026-07-17,B,24600.0
22,B-251,554610,2021,Chevrolet,Equinox,LT,SILVER,90963,No,"",2026-07-17,B,10200.0
43,C-157,554116,2020,Chevrolet,Equinox,LS,BLACK,245648,Yes,3.0,2026-07-17,C,2700.0
22,B-069,555124,2019,Chevrolet,Equinox,LS,BROWN,139575,No,"",2026-07-17,B,6100.0
23,D-067,552575,2017,Chevrolet,Equinox,Premier,BLACK,133028,No,"",2026-07-17,D,3400.0
21,B-064,555056,2015,Chevrolet,Equinox,LT,WHITE,107143,No,"",2026-07-17,B,6500.0
27,E-067,555243,2015,Chevrolet,Equinox,LT,RED,141754,Yes,3.2,2026-07-17,E,2700.0
22,B-256,554608,2015,Chevrolet,Equinox,LT,BLACK,138114,No,"",2026-07-17,B,2700.0
22,D-283,555020,2014,Chevrolet,Equinox,LT,GRAY,166782,No,"",2026-07-17,D,1500.0
49,A-010,553545,2013,Chevrolet,Equinox,LS,WHITE,174657,Yes,3.0,2026-07-17,A,1800.0
37,B-324,555328,2013,Chevrolet,Equinox,LTZ,WHITE,149328,Yes,3.0,2026-07-17,B,2100.0
22,B-267,553957,2011,Chevrolet,Equinox,LTZ,BLACK,88478,No,"",2026-07-17,B,4700.0
40,B-325,555316,2006,Chevrolet,HHR,LS,TAN,187326,Yes,2.9,2026-07-17,B,650.0
36,A-191,553506,2019,Chevrolet,Impala,LT,WHITE,120653,Yes,3.0,2026-07-17,A,6800.0
