Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
19,B-007,184032,2006,Ford,Expedition,XLT,WHITE,144381,Yes,3.4,2026-08-27,B
9,B-008,183490,2016,Mercedes-Benz,Sprinter 3500,"",WHITE,111703,Yes,3.5,2026-08-27,B
25,B-010,183751,2018,Chevrolet,Tahoe,"",BLACK,144307,Yes,3.0,2026-08-27,B
16,B-011,183769,2000,Toyota,Camry,LE,BLUE,130867,Yes,"",2026-08-27,B
19,B-012,183824,2022,Dodge,Charger,"",SILVER,64875,Yes,"",2026-08-27,B
23,B-014,183974,2006,Nissan,Altima,S,GRAY,207121,Yes,"",2026-08-27,B
9,B-015,183977,2013,Honda,Civic,"",WHITE,64510,Yes,"",2026-08-27,B
20,B-016,183981,2005,Volvo,V70,"",GOLD,145301,Yes,3.1,2026-08-27,B
16,B-017,184038,2008,Chevrolet,Tahoe,LTZ,BLACK,211896,Yes,3.2,2026-08-27,B
29,B-020,184011,2006,Chrysler,PT Cruiser,TOURING,CREAM,114681,Yes,2.8,2026-08-27,B
24,B-023,184015,2009,Hyundai,Sonata,"",WHITE,79736,Yes,3.2,2026-08-27,B
18,B-031,184001,2012,Audi,A5,"",RED,94829,Yes,3.3,2026-08-27,B
22,B-032,183780,2011,Ford,F150,XLT,WHITE,260394,Yes,3.2,2026-08-27,B
9,B-036,183127,2017,Ford,F150,XL,WHITE,185794,Yes,3.8,2026-08-27,B
23,B-038,183412,2013,Ford,F150,FX4,RED,162526,Yes,3.5,2026-08-27,B
19,B-039,183462,2010,Chevrolet,Silverado 1500,LTZ,WHITE,428523,Yes,"",2026-08-27,B
19,B-040,183499,2019,Ford,Expedition Max,"",GRAY,140523,Yes,3.9,2026-08-27,B
19,B-041,183819,2004,Nissan,Murano,"",GOLD,136487,Yes,"",2026-08-27,B
18,B-042,184023,2014,INFINITI,Q60,"",GRAY,98600,Yes,3.9,2026-08-27,B
18,B-043,183994,2008,Saturn,Sky,"",BLUE,60661,Yes,2.9,2026-08-27,B
25,B-044,184024,2019,Ford,Ranger,LARIAT,ORANGE,44124,Yes,3.0,2026-08-27,B
18,B-045,184025,2016,Buick,Cascada,"",BLUE,93127,Yes,3.2,2026-08-27,B
20,B-046,184035,2015,Ram,1500,"",BLUE,148070,Yes,2.9,2026-08-27,B
20,B-047,184046,2017,Ford,F150,"",BLACK,138533,Yes,3.6,2026-08-27,B
21,B-049,184047,2020,Ram,1500,Big Horn,GRAY,59299,Yes,3.6,2026-08-27,B
21,B-051,184049,2002,Chevrolet,Avalanche,1500,ORANGE,273943,Yes,"",2026-08-27,B
19,B-052,184043,2017,GMC,Sierra 1500,"",BLACK,136247,Yes,3.1,2026-08-27,B
16,B-055,184041,2013,Jeep,Wrangler,Sport,BLACK,153490,Yes,3.8,2026-08-27,B
11,B-056,184042,2008,Toyota,Tundra,"",BLACK,212011,No,"",2026-08-27,B
18,B-058,183689,2016,Kia,Sorento,"",BLACK,108986,Yes,3.8,2026-08-27,B
9,B-059,183739,2008,Toyota,Camry,Hybrid,WHITE,139798,Yes,3.5,2026-08-27,B
23,B-060,183741,2016,Chevrolet,Silverado 1500,LT,WHITE,177405,Yes,3.0,2026-08-27,B
20,B-061,183747,2019,Buick,Encore,"",RED,36356,Yes,3.6,2026-08-27,B
21,B-065,183605,2015,Jeep,Compass,"",GRAY,164888,Yes,2.9,2026-08-27,B
21,B-066,183929,2015,Buick,Enclave,"",BLACK,201550,Yes,"",2026-08-27,B
22,B-067,183993,2013,Ford,Fusion,SE,BLACK,162089,Yes,2.9,2026-08-27,B
10,B-068,184009,2017,GMC,Sierra 2500,2500HD DENALI,WHITE,156645,Yes,4.0,2026-08-27,B
24,B-071,183823,2016,Ford,Expedition,XLT,"",172703,Yes,3.3,2026-08-27,B
20,B-072,183963,2015,Ram,2500 ProMaster Vans,"",WHITE,103128,Yes,2.9,2026-08-27,B
20,B-074,183794,2015,Ford,Explorer,"","",175875,Yes,2.5,2026-08-27,B
18,B-077,183669,2013,Nissan,Pathfinder,SL,SILVER,214609,Yes,"",2026-08-27,B
16,B-078,183985,2007,Lexus,ES 350,"",BURGUNDY,199132,Yes,3.2,2026-08-27,B
23,B-079,184026,2017,Chevrolet,Colorado,Z71,BLACK,159612,Yes,3.4,2026-08-27,B
23,B-080,183316,2024,Hyundai,Palisade,XRT,GRAY,56933,Yes,4.4,2026-08-27,B
9,B-081,184027,2017,Ford,F250SD,"",BLACK,145042,Yes,3.8,2026-08-27,B
21,B-082,183836,2017,Toyota,Prius Prime,"",GRAY,93459,Yes,3.8,2026-08-27,B
15,B-084,183497,2002,Honda,Accord,"",BROWN,153072,Yes,"",2026-08-27,B
23,B-085,183719,2014,Dodge,Durango,"",GRAY,142978,Yes,2.5,2026-08-27,B
17,B-091,184051,2004,INFINITI,FX35,"",GRAY,206659,Yes,2.1,2026-08-27,B
12,B-092,181386,2011,Hyundai,Santa Fe,Limited,GRAY,214597,Yes,2.5,2026-08-27,B
15,B-093,183728,2015,Toyota,Camry,LE,BLACK,262327,Yes,"",2026-08-27,B
20,B-094,183842,2013,Honda,Pilot,"",SILVER,190514,Yes,"",2026-08-27,B
11,B-095,183845,2007,Acura,MDX,"",GOLD,160949,Yes,"",2026-08-27,B
22,B-096,184020,2015,Nissan,Altima,2.5 SV,WHITE,282662,Yes,"",2026-08-27,B
26,B-096.1,184052,2009,Hyundai,Sonata,LIMITED,BLACK,228482,Yes,"",2026-08-27,B
21,B-097,183817,2013,Nissan,Sentra,"",GRAY,124365,Yes,3.3,2026-08-27,B
9,E-002,183992,2019,YAMAHA,DR2A19,"",WHITE,0,No,"",2026-08-27,E
15,I-001,183506,2015,Chevrolet,Spark,"",RED,121988,Yes,"",2026-08-27,I
18,I-003,184005,2020,Ford,Fusion,SE,WHITE,164022,Yes,"",2026-08-27,I
